"fr_id","fr_name","en_id","en_name","set","methode"
"77c75394-f682-4aa3-b470-2b2cb1369b0d","Temple Maçonnique","91099549-e41d-443e-8c8a-8f2e20d0ecb6","Freemason's Hall","Blood From Stones","illustration"
"8ae8065b-c5eb-4c98-9f38-9ddb7188e6a8","Thian Hock Keng","06bd0154-d089-4080-8651-b626ef8b5e91","Thian Hock Keng","Blood From Stones","illustration"
"e4c7356f-2b7d-452b-a3b3-e4465caaa074","Agent des Profondeurs","9c13db01-fe9c-44ad-8ff2-b049bc487c8f","Agent of the Deep","Pyroclastic Flow","illustration"
"39c48f4d-00e0-4983-8dae-7ff5e4bb3cd7","Conjuration Spatiale","bf994faf-542d-4433-a5ac-c165d626becb","Spatial Ward","Pyroclastic Flow","illustration"
"321e7055-0e82-45ba-8e2c-08d5d764db2c","Convergence Accidentelle","109276d7-c2c4-415f-98d6-a69193ec0e45","Haphazard Convergence","Pyroclastic Flow","illustration"
"2fb33035-360b-437a-ae7f-6b5fce4970b5","Larve Stellaire de Cthulhu ","1bbb055d-9356-49c0-ae17-3333f6a1b511","Star Spawn of Cthulhu","Pyroclastic Flow","illustration"
"4a9262c2-7cf2-481f-9ab5-2197a1ba296d","Nuages de Cendres","94610481-7d21-4b52-bf24-ba0fe1a6b6cf","Clouds of Ash","Pyroclastic Flow","illustration"
"addf4de9-2275-4dc5-b44a-7d8ecb53d933","Pluie de Cendres","08c72e50-1fb7-413c-b21c-e66048bd6881","Rain of Cinders","Pyroclastic Flow","illustration"
"65e9418f-2dc2-484f-bd07-c15a7724543c","Lente Combustion","fe5682c8-3c9b-4c92-8383-2fbed7756cc8","Slow Burn","Pyroclastic Flow","illustration"
"9238a32f-9f43-4117-9e73-69a89cd67163","La Pression Monte","2492a18a-4217-43fc-a559-8e21490ed6cb","Rising Pressure","Pyroclastic Flow","illustration"
"2806fca8-bb13-446e-a17d-cab4d56e4bb9","Explosion Imminente","800f3450-30b9-4081-ac99-bbf6ade557b1","Ready to Blow","Pyroclastic Flow","illustration"
"275e55df-b3dd-44af-9588-92ba7ea4ac48","Canonnière des Cultistes","ccf6300c-0a90-441f-8a63-565d07fe477e","Cultist Gunboat","Pyroclastic Flow","illustration"
"f295ff51-f84e-46e6-885c-a58b047aaad6","Île Émergente","cc4072d9-b23a-487d-a985-406242f15c6b","Emergent Island","Pyroclastic Flow","illustration"
"8a00a927-8297-4741-9d9f-211bb9d01c52","Colonnes de Basalte","360b7be7-d13c-4a17-b64f-16b93da69b25","Basalt Columns","Pyroclastic Flow","illustration"
"f071859f-b54e-45f5-a96d-27fe8d810e25","Récif Décalé","16d953df-2821-4a5c-b1e8-c98e102bfd91","Displaced Reef","Pyroclastic Flow","illustration"
"5e02948a-30e3-4f69-872d-200e1e8dc2f2","Murailles Aquatiques","e308c1ed-b69d-4d80-8328-3ab90d51eeab","Wall of Water","Pyroclastic Flow","illustration"
"ce6aeb54-3d92-461e-a381-6f52e305cb15","Intersection Marine","d5999030-2501-4547-a88e-5329c3f21f5b","Intersecting Seas","Pyroclastic Flow","illustration"
"18e168a2-1c24-4ef8-9b79-15f82403906d","Tourbillon de Vagues","15f49f48-25c1-449b-8076-3affc188183d","Coiling Waves","Pyroclastic Flow","illustration"
"5fd6859c-2ab3-466c-bce0-54e4bda2efc5","Sukiman","984991bb-2dd9-4bab-8105-bbc0924735a0","Sukiman","Pyroclastic Flow","illustration"
"303da84e-97ff-48b4-bfc0-e6ce01f4cd0f","Bateau de Sukiman","b20f0cf4-0a59-47f0-98da-ed946968fdc6","Sukiman's Ship","Pyroclastic Flow","illustration"
"9631d9cf-2220-4bf3-b0cb-eeb6f2900f58","Rivière de Lave","cfc54067-1762-48ab-8406-9e533eb5c657","River of Lava","Pyroclastic Flow","illustration"
"02642c6a-ecac-4dcb-9a21-615040e58fd5","Falaises Fumantes","8b056110-acae-4c5e-8269-ec8b3184c912","Steaming Cliffs","Pyroclastic Flow","illustration"
"24ab0a63-17a7-4c93-9663-34727cd3317e","Plaine de Cendres","2161f277-383e-4446-ba34-c43eeecff59d","Ashen Flats","Pyroclastic Flow","illustration"
"3eebb4b2-bd56-4ddd-83a2-c3f1a7942301","Fissure Instable","3d69e8d6-4e82-4713-82e9-670568a7dba0","Unstable Fissure","Pyroclastic Flow","illustration"
"f451a647-cd07-4556-a91f-d41d4d930748","Pente Fumante","1fb21dd8-5066-4ba5-ad73-63cf14fb71fe","Smoldering Slope","Pyroclastic Flow","illustration"
"4ef1a04d-08f5-4253-b5b7-36c5ccc98339","Face Escarpée","03b942cf-cf5f-4ffb-ba1d-61504b723111","Jagged Facing","Pyroclastic Flow","illustration"
"59ffdb64-8270-4c11-a423-4c4292d2b03f","Bassins Magmatiques","37d9c048-3e76-4790-a0f8-f2181a7f10d5","Magma Pools","Pyroclastic Flow","illustration"
"d1a320d2-1b11-440b-bb2b-403735745af8","Plaques Convergentes","0624f722-e22f-46f0-a153-a604d5ef5f16","Converging Plates","Pyroclastic Flow","illustration"
"af7b5ba4-17ed-4a42-b634-1704771b4319","Cuvette Instable","dc941a22-f9bd-4367-b8dc-7bba1b5deabb","Volatile Basin","Pyroclastic Flow","illustration"
"e909d354-9a46-41a3-b2aa-863484e32b27","Cratère Endormi","a6942b0b-e90b-49bb-ad98-10c42a543e62","Dormant Mounds","Pyroclastic Flow","illustration"
"25c7b517-0a21-429c-9f15-70da480d18ce","Rivage Volcanique","ecca4a39-ca3f-41c9-aadc-bba2da99711d","Volcanic Shore","Pyroclastic Flow","illustration"
"4af8619e-b691-4ffe-811e-3cde000d1c0c","Sommet Impossible","c475efbc-04f7-4b87-80bf-2c3d7e19c1ca","Impossible Summit","Pyroclastic Flow","illustration"
"e68a1b1b-0d48-485b-9931-43414bdeba0b","Angles Incalculables","ddfa3bc3-5093-47dd-a824-7fc5a670174c","Incalculable Angles","Tomb of Dead Dreams","illustration"
"c3546200-f614-459e-9cf1-a1dbd5b78302","Atteinte Inéluctable (Haut)","257a2ff9-ad2e-47c8-832f-c4a433bf137e","Inescapable Reach (Up)","Tomb of Dead Dreams","illustration"
"46b3675c-9772-49dd-bf4d-edd0309f3363","Atteinte Inéluctable (Bas)","3ed22d81-0d03-4a76-9504-0dc0da3f372f","Inescapable Reach (Down)","Tomb of Dead Dreams","illustration"
"34a746fe-dd33-48d1-aec6-d70e2e1198fb","Atteinte Inéluctable (Droite)","caf4982f-7c13-405b-924d-834805f40e1a","Inescapable Reach (Right)","Tomb of Dead Dreams","illustration"
"cb340cce-6a78-4e93-8f72-23546ca558fe","Atteinte Inéluctable (Gauche)","5446658d-4e19-4d45-8ece-e47dd7953212","Inescapable Reach (Left)","Tomb of Dead Dreams","illustration"
"2550ba01-f55e-4ea7-9a58-3990c6172ae9","Au Bord du Vide","f9c56308-954f-417a-a2b0-a5a581f6a9d3","World Turning On End","Tomb of Dead Dreams","illustration"
"0f4a8bfe-86a6-477d-9c9b-d3915f703c9f","Cthulhu","f9bdd50a-cb4a-40d0-91ac-058e828d61ca","Cthulhu","Tomb of Dead Dreams","illustration"
"3b2f9147-ce9c-4675-acfd-bce1fda9a3e7","Paysages Inconcevables","bdcc21b3-8ae5-4b6e-8d18-e176c36042c9","Inconceivable Vistas","Tomb of Dead Dreams","illustration"
"88cbfa75-0c80-44fd-abb1-1737264def73","Progéniture des Profonds","1704df6e-2d4c-4d66-9431-87506b17176e","Deep Progeny","Tomb of Dead Dreams","illustration"
"18169364-00fb-4d83-90a8-2be6ebbc0496","Rêveur Maudit","a393fa8b-002b-481a-b854-d064f05d4ba1","Damned Dreamer","Tomb of Dead Dreams","illustration"
"d7b828a5-8d79-41bd-bd3a-ba10749d1f1f","Le Dieu Mort s'Agite","0cbfc53d-be95-46f4-9e9d-ed2bd837cd4e","The Dead God Stirs","Tomb of Dead Dreams","illustration"
"61e3527b-af0c-4a00-89b8-c5e2e8848605","La Traque du Grand Rêveur","54f04e63-0f25-481a-aec6-9bf27f83f9f6","The Great Dreamer's Pursuit","Tomb of Dead Dreams","illustration"
"9b08395c-a1e1-4d97-becf-0bc8d7b737c6","L'Avènement de la Terreur","f2d967dd-d987-4fcc-ac1d-73edd1b01966","Dread Manifest","Tomb of Dead Dreams","illustration"
"5cb20377-dd60-4f2c-a464-6889480c94b7","Le Pilier Dissimulé","f02c2711-3eda-4074-8ffe-cdb11d9abd63","The Ethereal Pillar","Tomb of Dead Dreams","illustration"
"f9147462-98c0-426c-bbf6-b76e83dae2fe","Le Pilier Distordu","de558c1e-7bfe-4d1c-9840-d9485a23a340","The Distorted Pillar","Tomb of Dead Dreams","illustration"
"7623b4c3-0631-446f-942c-017691c62fbd","Le Pilier Fragmenté","9fe1d878-6d1c-4aa1-a1a2-7b80bfa6bb4c","The Fragmented Pillar","Tomb of Dead Dreams","illustration"
"b4f7c6d6-bab2-45ad-91db-0685feb77276","Le Pilier Arcanique","a1feaba6-f4d9-403c-a629-3c7a5a2b9a3f","The Arcane Pillar","Tomb of Dead Dreams","illustration"
"218f2f48-db3c-4ca5-ad20-78ec2d25377f","Le Pilier Éthéré","34e77ca7-6b0a-4950-b7aa-f554d998224e","The Veiled Pillar","Tomb of Dead Dreams","illustration"
"6563bfb7-a20e-46f0-aabc-aa59bd7dbb76","Le Pilier Protégé","5120c427-7671-4832-80c4-c9dbad1ef7d5","The Guarded Pillar","Tomb of Dead Dreams","illustration"
"8d51344b-cf67-4b17-9eb7-55452a0eac7d","Acropole Cyclopéenne","c74726a4-56d0-425d-af6c-86c53b3ea317","Cyclopean Acropolis","Tomb of Dead Dreams","illustration"
"a326e8ad-35ed-439b-ab6e-629cb2845206","Île Déformée","378a2669-cfa0-480b-a8b7-7c6df3344be4","Warped Island","Tomb of Dead Dreams","illustration"
"a7f4159e-87d0-4764-96ea-473b40f6eac8","Île Déformée","ed793c11-8ea3-4b23-bf42-04ca3b76903f","Warped Island","Tomb of Dead Dreams","illustration"
"c60ca52e-3dde-4277-bcd8-b7a5053a5938","Île Déformée","6d554e58-1b77-4931-8d5f-bcf29f7b50a9","Warped Island","Tomb of Dead Dreams","illustration"
"9e1e1b27-9a5c-42d7-ba79-4cd04a507456","Île Déformée","61dfa518-5cae-451e-b5da-683d2fc94565","Warped Island","Tomb of Dead Dreams","illustration"
"9cc946b6-d638-4211-a9e0-5619969ac26e","Île Déformée","7c3ca0d0-fc48-428b-90c7-f91ef7f21b11","Warped Island","Tomb of Dead Dreams","illustration"
"83b9a8ac-eae7-4ffc-bc88-ac92b7e2113d","Île Déformée","ad85b14f-d22f-43d5-89d6-7c59d813684c","Warped Island","Tomb of Dead Dreams","illustration"
"6000420a-b516-4d59-b8ba-3fc7bc138ffb","Île Déformée","6b4af13a-fb29-4f43-9fd5-cba6e7998b6e","Warped Island","Tomb of Dead Dreams","illustration"
"81037758-68ef-4251-82ea-f9e2c254e886","Île Déformée","202f390c-a7d3-4f6e-803a-01103e168261","Warped Island","Tomb of Dead Dreams","illustration"
"9d508a6d-9e11-403e-a94b-c6c082b24fa6","Île Déformée","faf1a167-f802-4435-b739-e51f35d8f909","Warped Island","Tomb of Dead Dreams","illustration"
"622eba31-2ba5-4180-9712-3f710ea84352","Île Déformée","e14b6852-d0db-4f4b-95a9-aceca8837cc4","Warped Island","Tomb of Dead Dreams","illustration"
"3201635b-e547-4ba0-a866-75fb025fb9bb","Île Déformée","f4035c7c-4270-4fc3-b339-3948727d33d6","Warped Island","Tomb of Dead Dreams","illustration"
"b133f864-d75c-4996-ba2c-cb58d63f205b","Île Déformée","a20f5a56-ea58-4cdc-9572-be75dbc6ac75","Warped Island","Tomb of Dead Dreams","illustration"
"d90a1e20-010c-4108-ae7b-815bbca740a6","Ruines de R'lyeh","9bb7dd41-1472-4175-bcbb-45c08a401065","Ruins of R'lyeh","Tomb of Dead Dreams","illustration"
"a60a130d-9639-46fe-a22d-46a6af22d84d","Fléaux Archaïques","8508f36b-b628-4d3b-a5f2-f0b47532f605","Archaic Evils","Archaic Evils","illustration"
"e8d037e6-3ed7-458c-90e3-b9844ae7ee2c","Architecte Fou","50704228-ff9e-4acf-8ba3-3b24998ed8da","Mad Architect","Architects of Chaos","illustration"
"cb1be0dc-a131-4b22-bc2f-5491a7676c31","Mystérieux Géomètre","d82674f0-bcbe-4047-a8c5-09db912a2724","Eldritch Geometer","Architects of Chaos","illustration"
"a3ecbe71-b048-4583-9960-1752a2820874","Sceaux Hyperboliques","50ec2b69-5694-4f10-af6c-bc8f56b476d3","Hyperbolic Sigils","Architects of Chaos","illustration"
"20667a5b-f63c-494f-a82d-d4a189ce13e3","Hallucinations Grotesques","4405e8f4-644b-480e-9f6d-d017cd2ff71f","Grotesque Hallucinations","Awakened Madness","illustration"
"ba41fc6e-0f8b-4c72-b0dc-5a3c2b345331","Rêveur Psychotique","66b109c6-cb88-4ba9-9285-d8f02b654dea","Delusional Dreamer","Awakened Madness","illustration"
"64c03031-45d1-4ded-9176-ed68856d87cb","Contre-Attaque","3e8afc7a-8418-4946-b4ae-bd7a2d1d7116","Counterassault","Countermeasures","illustration"
"e7b03b48-d89c-4ed8-ba39-6a99d2fb134c","Contre-Effort","1f6ad292-01d6-40db-abb0-80095639bcf6","Countereffort","Countermeasures","illustration"
"98ff7d47-ce74-46da-bd98-460701753c37","Contre-Intelligence","502751bd-26f4-4cd8-90c1-3e96a93206db","Counterintelligence","Countermeasures","illustration"
"fe18f93e-3b4d-4479-b3ad-98b9ff44c031","Contre-Jeu","25201713-4020-4135-9f25-ef694d1302b0","Counterplay","Countermeasures","illustration"
"17d41f9a-2c9f-4900-bcbd-281c04a2fbaa","Contre-Poids","000ab66c-baf0-4d17-a46a-7bd3e06eb65a","Counterbalance","Countermeasures","illustration"
"28e358b9-66e2-4939-b6b4-f77290752fe2","Contre-Pouvoir","355f42a5-f50f-41c4-9b0b-f0c1bdc40cdd","Counterforce","Countermeasures","illustration"
"a0a7c783-e218-4464-91d1-3e18c43e0b0d","Adorateur Éclairé","e7639fb6-9f8c-4acb-9f3b-d40893c0dda7","Lucid Worshipper","Cult of Cthulhu","illustration"
"04ed256a-43fe-4f7d-979b-24858857424d","Iä! Iä!","e5ae42a6-f13b-4cf5-ae78-6515258f3d67","Iä! Iä!","Cult of Cthulhu","illustration"
"8eec9738-60f3-4cb6-84d7-4785b6a3becd","Influence Corruptrice (Compulsion)","0862943e-f5c7-44c2-9392-ed12d546c3cd","Corrupting Influence (Compulsion)","Deep Dreams","illustration"
"a7b82d50-dc94-46a0-8e6a-5d50365bc313","Influence Corruptrice (Pression)","8712427c-4189-454a-ae8f-b689f514271b","Corrupting Influence (Strain)","Deep Dreams","illustration"
"ece1ec15-f2d4-4187-9bb4-b7f23e283bf6","Visions Abyssales","6f24be8e-516c-40d5-ba4a-6b1ddcd22f4d","Abyssal Visions","Deep Dreams","illustration"
"19e5c8e8-8b9c-4004-9827-ae0e9eb6c540","À Chaque Coin de Rue","c2847d99-c43d-4bef-b272-21a2362d25e2","Around Every Corner","Shadowy Agents","illustration"
"53997bbd-7c31-49fb-bb9c-f0d4fc3369fe","Barbouze","7df2c20c-9bfa-42c7-b45c-48857fc2ed79","Fixer","Shadowy Agents","illustration"
"8d042f21-f926-47ab-94d2-538513cb9f8d","Espion","37650fb3-6000-4f7a-b250-d2d18a284b04","Spook","Shadowy Agents","illustration"
"7c3a39be-2c88-4036-b61f-752fcb8111ce","Hybride Infiltré","b760009d-9d11-4f88-a6a4-23edc12e6963","Hybrid Infiltrator","Spawn of R'lyeh","illustration"
"217bbaa6-9839-4bbc-8d0f-dbeeeb586ac4","Jaillir des Ténèbres","590854ad-850e-4cc8-ae16-d1fd6acf1709","Out of Murky Darkness","Spawn of R'lyeh","illustration"
"c5c92e16-04cf-42a0-8849-06e097b52e49","Profond Prédateur","c7add86e-cbea-41c6-8670-6d7f0b6cc551","Deep One Raider","Spawn of R'lyeh","illustration"
"6c56eb71-542e-4aa1-8c5c-8d114925e8ce","Pluie Battante","18aa475b-c74f-424d-bfcc-afd2f0c31e9e","Driving Rain","Storm and Sea","illustration"
"566ca89a-db44-450a-8c13-0d48b79ad166","Vagues Déferlantes","da149f7e-83dc-4512-a162-b346f770fd33","Battering Waves","Storm and Sea","illustration"
"83faa8dd-66c7-458d-a207-0371321067b8","Bagarre de Rue","328a4569-a88c-4ecf-a58e-0a778a8ecaaf","Street Brawl","Unfriendly Ports","illustration"
"36c39be9-290c-43b5-aecc-ef48e373f274","Maraudeur","24a4ad64-b652-40ca-a6dd-4f27819f92fb","Wharf Rat","Unfriendly Ports","illustration"
"f403a3a7-719d-4b29-92e8-fa4e96731dd0","« Vous Devriez Quitter les Lieux… »","727cfb6c-709c-44cb-bada-37ff6a986e9f","""You'd better leave...""","Unfriendly Ports","illustration"
"bc10fb79-557a-44be-bacb-b2eb9b4c2509","Perspective Impossible","a92b00b0-5cff-4e46-b9c8-6221f3c87470","Impossible Perspective","Unnatural Stone","illustration"
"60a43f4c-c71f-4e85-9b8f-fedb310ff7ed","Pierre Déformée","0ec91103-4c83-413b-ab26-8b444fd830cd","Warped Stonework","Unnatural Stone","illustration"
"f7660897-8f01-40df-97b0-a4232d6e23d9","Repli Dimensionnel","0215277b-8ad7-4211-9b43-b4d4ec6cf58e","Dimensional Fold","Unnatural Stone","illustration"
"f72660fd-01c0-4968-a0cc-4cec123ce664","Parcourir le Monde (v. I)","d5ff2fb2-cfab-4f98-b2c2-b98ce462fb5c","Globetrotting (v.I)","Across Dreadful Waters","repli (set+type+niveau)"
"cb7deeb5-7470-46a4-bc3c-f6dc508bb18f","Parcourir le Monde (v. II)","663d44eb-b888-4436-8759-ae1a30cb1f17","Globetrotting (v.II)","Across Dreadful Waters","repli (set+type+niveau)"
"839879c6-a23a-48ea-aa8e-5b0d3de338b9","Parcourir le Monde (v. III)","99f46730-e19e-415f-b550-2fb021c5ce08","Globetrotting (v.III)","Across Dreadful Waters","repli (set+type+niveau)"
"1020774f-f63d-4ed8-92c9-8b157eb06248","Incident à Las Palmas","fdbcb883-db23-4def-afdb-0a37adc48c43","The Las Palmas Problem","Across Dreadful Waters","repli (set+type+niveau)"
"409be651-72ef-4d60-8b2f-50d5fb3c7c66","Incident à Gibraltar","abccbeef-5a91-443e-8736-16d071c43f7d","The Gibraltar Problem","Across Dreadful Waters","repli (set+type+niveau)"
"cdd5533a-a520-417c-bf69-eaf616aa845f","Incident à Colón","657f8035-c7b4-4b95-83c5-19873a39ee50","The Colón Problem","Across Dreadful Waters","repli (set+type+niveau)"
"5674f2be-652a-4f99-965f-576b39303b70","Incident au Cap","da4e29c8-9cfc-4408-a04a-fbbc6970661f","The Cape Town Problem","Across Dreadful Waters","repli (set+type+niveau)"
"a9d3f0f4-b501-48b4-a6be-6f4cdaed1a11","Incident à Port Saïd","26c3ad94-0b0d-4e11-a83e-129f4dcc3a9e","The Port Said Problem","Across Dreadful Waters","repli (set+type+niveau)"
"fc5d0c97-9b01-4bdc-a34f-79e8bb8427ff","Incident à Suva","db2b7fb7-3341-4e41-a62a-7ff06acadbcc","The Suva Problem","Across Dreadful Waters","repli (set+type+niveau)"
"12ba0401-59bd-49f2-aeb3-c5ca73d6fbc8","Incident à Zanzibar","70b971e8-f50f-4377-82a6-6af2f85958eb","The Zanzibar Problem","Across Dreadful Waters","repli (set+type+niveau)"
"5b28c314-7e97-4be7-8895-d4a4c40b31ec","Incident à Bombay","df36522a-f20b-40fa-b159-37aafe48150e","The Bombay Problem","Across Dreadful Waters","repli (set+type+niveau)"
"05531942-ac36-4abc-8f02-9613bfd8c29f","Incident à Sydney","eaaeb3f9-eba0-40f9-8e3f-8bf9268afb7a","The Sydney Problem","Across Dreadful Waters","repli (set+type+niveau)"
"10dd2f9c-4428-4c38-bf6d-fbe86ea09739","Au-Delà des Terreurs Marines","e132407b-65df-43b4-8bdf-1f2877c6f733","Across Dreadful Waters","Across Dreadful Waters","repli (set+type+niveau)"
"4c6daba9-67f3-458f-b009-e0676578e0c2","Sous le Dôme","7c7d7591-d84b-49c6-a6a2-7102412a6bcc","Under the Dome","Blood From Stones","repli (set+type+niveau)"
"4b1869e4-2769-4c40-a359-7f04f44acda6","Repousser les Limites","0fb5d974-f8d4-48b0-bfed-60fadfee43bb","Pushing the Boundaries","Blood From Stones","repli (set+type+niveau)"
"430f5cdb-bafa-4759-a410-62e7b0af47c7","Savoir, c'est Exister","536657ef-a83e-48c5-a4a7-6aa3e07aecf7","To Know is To Be","Blood From Stones","repli (set+type+niveau)"
"3342442f-1764-4fc3-ae16-7739087cd0dd","Le Sang des Pierres","861db656-fbd3-4456-93e6-e9edd1e1ffb6","Blood From Stones","Blood From Stones","repli (set+type+niveau)"
"8760fb92-4b02-4a2c-b012-f9268a43cdb5","Sceau Géométrique","df40cddf-85b2-4f82-bb0d-4f8aed52289f","Geometric Seal","Blood From Stones","repli (set+type+niveau)"
"f5d945fa-0606-4d99-ab08-28ad75483927","Sceau Géométrique","f08b9313-fc70-4dbe-801a-5abd2474618f","Geometric Seal","Blood From Stones","repli (set+type+niveau)"
"f081904a-d65e-4d17-b094-a2068e107dfc","Sceau Géométrique","4bd56389-350b-4a2e-b1c5-5330176c655d","Geometric Seal","Blood From Stones","repli (set+type+niveau)"
"ab7c27a0-d3ee-4e0c-b4a9-2c19730618c8","Sceau Géométrique","fb5d1a46-4fcf-46e9-90e3-33799cfba853","Geometric Seal","Blood From Stones","repli (set+type+niveau)"
"d7b41bb0-b811-4011-aa95-91f826d51cba","Sceau Géométrique","f5dce262-8590-4792-a66a-a2e4244f7bd1","Geometric Seal","Blood From Stones","repli (set+type+niveau)"
"42799366-7723-4290-91e9-eb023a8ecc80","Le Couvreur de la Grande Loge","372aa98a-105e-4930-b15a-821e9053ee99","The Tyler of the Grand Lodge","Crumbling Masonry","repli (set+type+niveau)"
"d6a3d578-575a-4051-b0c0-87332874510c","Débusquez-les","051b29d1-1716-4e0d-aa62-a45456449c38","Smoke Them Out","Crumbling Masonry","repli (set+type+niveau)"
"c7fce4d4-1141-4054-8d69-93843947e303","Au Suivant","7cc3f74e-8555-45b1-81c4-559cd641c330","Next in Line","Crumbling Masonry","repli (set+type+niveau)"
"85569e7a-471d-4d78-b43b-37f2420d13f8","Au Troisième","4a4276a6-1b85-4bf3-b4d7-b75f6c2744e4","Third Degree","Crumbling Masonry","repli (set+type+niveau)"
"3c46d668-7d98-43e9-b72b-6b77df3143ae","Fraternité Déliquescente","6f2410c6-d69b-4c80-b6f8-fa399f26c4fa","Crumbling Masonry","Crumbling Masonry","repli (set+type+niveau)"
"2e5b6db6-0ecd-4e60-a4bd-1a757c946d29","Accès Privé","700a0e02-4e46-4b50-8028-b8b15b828bd6","Private Access","Going Twice","repli (set+type+niveau)"
"0cfd1ba2-bdf1-4a30-89c8-81649bbe80fa","Biens Mal-Acquis","a1914a74-7ca4-43a7-90d7-c9821bb489f7","Ill-Gotten Gains","Going Twice","repli (set+type+niveau)"
"f9ea58c4-3dd5-4e93-965a-722db09e45b9","La Voie de la Raison","37fa28f5-4426-4e60-92f7-58ccce80e0d6","Pursuit of Reason","Going Twice","repli (set+type+niveau)"
"c6689e8d-c870-4aeb-9edd-c15729ba9a3e","Adjugé","f9430f7e-f0a1-4b2b-b3cf-b63ae2bf4cd9","Going Twice","Going Twice","repli (set+type+niveau)"
"85b2c9b1-482d-4546-824f-41cffc06377f","À la Recherche du Myra Louise","dee2571c-9b8d-4782-b030-ea7480b3f503","The Search for the Myra Louise","Lost Moorings","repli (set+type+niveau)"
"c18008f3-b7ec-4ba8-b7ba-71082caf97eb","Sauvetage Nautique","48abfd0b-347d-4f5e-a362-f1273166eb57","Marine Salvage","Lost Moorings","repli (set+type+niveau)"
"d92b76a9-27e3-4816-844d-30e5de1d5b77","Mort sur la Miskatonic","f92cbdf8-e30a-4227-8ac5-bc7703afcf65","Death on the Miskatonic","Lost Moorings","repli (set+type+niveau)"
"3c481377-8077-49f7-b14d-575c812d2d7f","Amarres Brisées","c082a3ce-e03e-432b-b7d9-47fa6c8af9dd","Lost Moorings","Lost Moorings","repli (set+type+niveau)"
"d0b43daa-5c11-415b-a074-13b12d1d4f46","Rubrique Nécrologique","71bcae0f-b525-418d-b250-a3cfc430f892","Obituary in Progress","Private Lives","repli (set+type+niveau)"
"ba802a05-5840-489d-a332-19a5f2f1c29e","Secrets Intimes","2960cad8-e87b-4098-86fa-bd924ef652ab","Private Lives","Private Lives","repli (set+type+niveau)"
"88a5e7ef-b6e2-49c0-a125-7994ffc8a149","Action Commanditée","a34ccd12-eb2a-46d5-a555-cf562f223570","Acting on Orders","Private Lives","repli (set+type+niveau)"
"a915ca78-59b1-49bb-be0d-4b6e332e5d68","Action Commanditée","5901eb5a-23f7-4525-9da9-58d41d01c7a2","Acting on Orders","Private Lives","repli (set+type+niveau)"
"57044e0c-0f05-47bb-9c96-7823a467e418","Voyage Mouvementé","39c76cfe-880b-42bf-9ca0-fc2cd1d6fd9a","Fractured Voyage","Pyroclastic Flow","repli (set+type+niveau)"
"fdcd1329-f518-4a20-ab4c-1eb54d5cbd03","Ascension Impossible","3f713f87-c68a-4515-a957-929e2bc2f6ee","Impossible Ascent","Pyroclastic Flow","repli (set+type+niveau)"
"817feda3-ba83-42a8-8fa3-73c2017aa8c7","Déconstruction (v. I)","eacab5e2-a5c8-4b64-bb85-8a13139e316e","Deconstruction (v.I)","Pyroclastic Flow","repli (set+type+niveau)"
"e4507b71-b605-4716-904a-8d8de6fa5b0a","Déconstruction (v. II)","47dfd316-e825-41fa-babf-c459c383ae88","Deconstruction (v.II)","Pyroclastic Flow","repli (set+type+niveau)"
"d1d7dc7b-466e-4d79-a4bc-fc9b8a14c375","Horizon Vertical","ecd726fa-a264-4f8a-bbf9-b0d327a97f36","Vertical Seascape","Pyroclastic Flow","repli (set+type+niveau)"
"3ef5de1a-1400-41e8-bf43-3afa3aa2a802","Coulée Pyroclastique","03bcc95c-33db-4ed2-9991-df35fb90d83a","Pyroclastic Flow","Tectonic Upheaval","repli (set+type+niveau)"
"99be4d26-940a-4b17-bd15-80c4f458d456","Paysage Cyclopéen","ef665208-bc8d-40c5-88b9-502a956fd00d","Cyclopean Landscape","Tomb of Dead Dreams","repli (set+type+niveau)"
"11859efb-3e4f-4743-8ad6-1ae8e7c49921","Architecture Inversée","860056e1-9a68-4eb2-86a8-e4dee37f39c9","Reverse Architectured","Tomb of Dead Dreams","repli (set+type+niveau)"
"c5993471-4690-4cdd-bfa0-0e0302f5535c","Le Tombeau des Rêves Défunts","c3c3401a-3419-4586-9efd-9894ef6188ae","Tomb of Dead Dreams","Tomb of Dead Dreams","repli (set+type+niveau)"
